60,8,(147,2.12376),(187,3.19673),(65,3.32687),(186,3.39236),(188,3.40971),(178,3.58367),(230,3.74395),(57,3.94834)
61,8,(164,7.25982),(267,8.45749),(100,8.48476),(344,9.00867),(268,9.41005),(240,9.52229),(269,10.4273),(349,10.8399)
62,8,(245,4.90198),(40,5.83402),(242,6.14588),(14,6.18477),(34,6.34351),(324,6.54319),(292,6.99773),(248,7.00575)
63,8,(223,2.98667),(129,3.19329),(342,3.2142),(7,3.29646),(74,3.41733),(227,3.75196),(148,3.81016),(296,3.85339)
64,8,(11,0.293333),(40,5.07752),(33,5.25721),(273,5.80178),(206,5.84678),(210,6.13612),(166,6.39219),(318,6.56747)
65,8,(178,1.67973),(97,2.06956),(187,2.36814),(147,2.56821),(186,2.68222),(165,2.76933),(76,2.86972),(188,2.88527)
66,8,(15,1.46413),(302,3.33053),(290,3.97058),(303,4.23952),(288,4.57686),(128,4.86431),(192,5.07263),(197,5.31836)
67,8,(276,2.75591),(176,2.77592),(366,2.88766),(341,3.08934),(248,3.14567),(247,3.23383),(4,3.37632),(277,3.4564)
68,8,(16,0.253333),(107,2.6809),(130,3.54711),(332,3.57353),(90,3.5946),(9,4.00486),(42,4.42534),(280,4.71576)
69,8,(116,5.08812),(122,5.62213),(339,6.41172),(28,6.57756),(225,6.84552),(343,6.88621),(227,6.88786),(135,6.91488)
70,8,(321,6.39314),(124,6.70563),(325,8.3173),(153,8.53603),(306,8.55404),(208,8.83229),(154,8.87262),(283,9.16016)
71,8,(77,2.42269),(160,2.78097),(126,3.30958),(361,3.36931),(186,3.45426),(285,3.56321),(84,3.66003),(117,3.8905)
72,8,(127,2.58705),(185,5.00261),(123,5.43793),(345,5.78074),(350,5.95785),(348,6.61369),(100,6.96192),(344,7.13853)
73,8,(88,3.72618),(46,4.14453),(115,4.31912),(328,5.31393),(95,5.71352),(316,5.89763),(365,6.1195),(288,6.25906)
74,8,(63,3.41733),(228,3.66788),(342,3.84368),(227,3.85818),(55,3.86259),(223,4.03766),(85,4.48636),(201,4.5666)
75,8,(161,2.77162),(130,2.88024),(304,2.89253),(346,3.50269),(107,3.74928),(260,4.0201),(149,4.23793),(308,4.27094)
76,8,(117,1.25443),(84,1.8849),(187,2.66107),(165,2.71256),(126,2.7801),(82,2.80406),(97,2.85239),(65,2.86972)
77,8,(71,2.42269),(82,3.02463),(84,3.57384),(126,3.63197),(117,3.80431),(278,3.90275),(160,4.20304),(76,4.537)
78,8,(143,5.78573),(81,6.41608),(86,7.53993),(87,7.62219),(140,8.08462),(99,8.74675),(234,9.0609),(125,9.69114)
79,8,(73,6.33697),(156,7.74477),(254,7.99529),(50,8.13479),(46,8.16592),(88,8.52896),(290,8.54137),(250,8.67815)
80,8,(85,3.31762),(296,4.96942),(17,5.05711),(226,5.21106),(74,5.25545),(159,5.33113),(205,5.41488),(299,5.54118)
81,8,(140,1.75025),(87,5.45534),(125,5.98166),(132,6.23809),(86,6.37481),(78,6.41608),(143,6.59878),(358,6.95018)
82,8,(76,2.80406),(84,2.92252),(117,3.00612),(77,3.02463),(126,3.56742),(165,3.66037),(71,3.97656),(187,4.24476)
83,8,(117,2.21546),(97,2.29513),(76,2.94814),(186,3.55986),(126,3.59309),(230,3.69151),(65,3.84295),(57,4.16106)
84,8,(76,1.8849),(117,2.61759),(82,2.92252),(126,2.94771),(278,3.25474),(77,3.57384),(71,3.66003),(165,3.7503)
85,8,(80,3.31762),(74,4.48636),(226,4.52668),(299,5.25897),(342,5.27857),(223,5.31702),(28,5.55392),(45,5.60882)
86,8,(87,4.38675),(143,6.24115),(132,6.27765),(81,6.37481),(140,7.09204),(78,7.53993),(125,8.17743),(235,8.50162)
87,8,(86,4.38675),(81,5.45534),(140,5.82611),(143,6.10021),(2,7.38283),(78,7.62219),(167,7.93616),(125,8.16981)
88,8,(73,3.72618),(288,3.99719),(191,4.28788),(46,4.51472),(328,4.86374),(314,4.88224),(95,5.15748),(365,5.26454)
89,8,(136,4.4254),(131,4.78224),(167,6.79618),(275,7.13522),(209,7.35352),(111,7.35908),(318,7.40321),(207,7.48127)
90,8,(42,2.06372),(362,3.1679),(16,3.58127),(68,3.5946),(332,3.68246),(141,3.82436),(44,3.84475),(161,4.22393)
91,8,(147,4.16205),(189,5.2323),(97,5.34562),(65,6.15519),(230,6.22412),(60,6.23248),(104,6.25951),(186,6.28922)
92,8,(57,4.293),(230,4.43609),(17,4.98698),(60,5.01033),(186,5.2774),(36,5.34572),(147,5.44906),(187,5.52961)
93,8,(223,2.96865),(201,3.9315),(354,4.35245),(28,4.3534),(20,5.21995),(266,5.22496),(342,5.28084),(297,5.28841)
94,8,(111,3.86544),(18,5.12937),(352,5.9468),(2,6.36587),(275,6.39415),(324,6.49624),(166,6.51212),(103,6.82286)
95,8,(314,1.43059),(115,1.44996),(58,2.36515),(46,2.54247),(315,2.89317),(288,3.1058),(313,3.10881),(128,3.13636)
96,8,(130,1.85901),(257,3.83262),(307,4.24331),(169,4.25046),(75,4.71259),(329,4.77246),(119,4.95758),(308,4.99814)
97,8,(117,1.59796),(186,1.96131),(65,2.06956),(83,2.29513),(147,2.58554),(165,2.64047),(196,2.69513),(178,2.81086)
98,8,(102,1.22204),(113,1.95756),(129,2.18307),(229,3.31853),(228,3.59102),(134,3.6125),(155,3.70026),(227,3.8171)
99,8,(33,6.0521),(318,7.15546),(11,7.16214),(64,7.24214),(306,7.72526),(124,7.90892),(143,8.04819),(111,8.09913)
100,8,(267,3.09579),(185,5.61706),(345,6.00248),(164,6.11212),(268,6.12663),(269,6.16356),(127,6.43452),(349,6.506)
101,8,(196,4.69734),(361,5.10971),(38,5.94833),(126,6.57124),(32,6.85878),(6,6.91678),(12,6.95314),(91,7.14714)
102,8,(113,0.842185),(98,1.22204),(229,2.20316),(129,2.58144),(135,3.23493),(226,3.85807),(228,4.18148),(134,4.20296)
103,8,(132,3.52316),(277,6.07689),(235,6.32668),(111,6.44692),(276,6.51176),(359,6.54804),(94,6.82286),(167,6.88063)
104,8,(138,3.52185),(150,4.80683),(157,5.38588),(121,5.53373),(159,5.59458),(360,5.73678),(117,5.77756),(230,6.18348)
105,8,(138,4.22814),(262,5.51701),(278,5.99794),(285,6.19897),(282,6.55639),(160,6.63223),(151,6.6779),(258,6.69678)
106,8,(242,4.91933),(352,5.33757),(40,5.99688),(244,6.01373),(166,6.23273),(110,7.05334),(14,7.24331),(111,7.30864)
107,8,(16,2.42756),(68,2.6809),(280,3.64238),(137,3.6889),(75,3.74928),(130,3.95922),(304,4.06433),(326,4.26081)
108,8,(120,6.12858),(136,6.14996),(43,7.61319),(132,7.93505),(54,7.9583),(306,8.07031),(53,8.0758),(110,8.16534)
109,8,(315,1.8801),(301,1.92015),(291,2.06558),(317,2.28562),(313,2.59069),(197,2.64144),(303,2.98149),(146,3.07961)
110,8,(366,6.92206),(125,6.99936),(106,7.05334),(359,7.39058),(356,7.47735),(111,7.47956),(352,7.51441),(353,7.72261)
111,8,(94,3.86544),(358,4.07344),(167,4.46291),(277,5.12845),(330,5.1589),(67,5.16774),(318,5.18808),(276,5.26788)
112,8,(313,2.48958),(128,2.51713),(170,2.61291),(251,2.8929),(214,2.89752),(291,3.01469),(252,3.0295),(139,3.0709)
113,8,(102,0.842185),(98,1.95756),(135,2.39275),(229,2.67201),(129,2.75696),(228,3.3393),(134,3.56216),(227,3.56538)
114,8,(170,1.88016),(146,2.4408),(251,2.45352),(291,2.53945),(139,2.96321),(217,3.06293),(180,3.10461),(175,3.26766)
115,8,(95,1.44996),(46,2.66973),(314,2.68871),(328,2.83136),(128,3.28807),(288,3.41973),(58,3.62843),(145,3.92644)
116,8,(122,3.36228),(203,4.78727),(69,5.08812),(28,5.5047),(296,5.53506),(297,6.03919),(201,6.16095),(229,6.17273)
117,8,(76,1.25443),(126,1.57901),(97,1.59796),(230,2.0681),(83,2.21546),(165,2.50682),(84,2.61759),(141,2.74956)
118,8,(114,3.83035),(251,4.22752),(253,4.45766),(112,4.51478),(291,4.56367),(313,4.6546),(317,4.66399),(301,4.73327)
119,8,(137,1.83233),(10,3.56863),(9,4.014),(130,4.07814),(222,4.23372),(220,4.42102),(107,4.46534),(75,4.6174)
120,8,(108,6.12858),(136,6.9437),(306,8.18163),(43,8.20206),(53,8.20403),(110,8.47379),(89,8.79541),(207,8.93673)
121,8,(138,5.04661),(160,5.25259),(278,5.33835),(104,5.53373),(224,5.72239),(287,6.04816),(135,6.40392),(225,6.51028)
122,8,(116,3.36228),(69,5.62213),(203,5.8772),(202,5.95603),(74,6.09009),(227,6.26192),(63,6.33922),(229,6.46716)
123,8,(72,5.43793),(185,6.73469),(127,6.87297),(100,7.06041),(349,7.33978),(344,7.82152),(267,8.0585),(350,8.7528)
124,8,(70,6.70563),(33,6.9848),(312,7.56898),(99,7.90892),(319,8.35881),(337,8.42683),(306,8.515),(284,8.56969)
125,8,(143,5.4959),(81,5.98166),(351,6.30963),(167,6.54179),(330,6.76585),(110,6.99936),(353,7.02147),(356,7.29996)
126,8,(117,1.57901),(76,2.7801),(84,2.94771),(361,3.16798),(97,3.17697),(71,3.30958),(165,3.37002),(82,3.56742)
127,8,(72,2.58705),(350,4.51221),(185,4.73273),(345,5.07757),(348,5.30139),(344,5.92657),(100,6.43452),(241,6.44011)
128,8,(317,1.7019),(313,1.90477),(302,2.05481),(315,2.45536),(112,2.51713),(303,2.64459),(316,2.82525),(314,2.86111)
129,8,(98,2.18307),(102,2.58144),(113,2.75696),(148,2.95912),(134,3.09807),(63,3.19329),(155,3.50699),(7,3.89047)
130,8,(96,1.85901),(75,2.88024),(47,3.51069),(68,3.54711),(161,3.6824),(9,3.68871),(16,3.80044),(107,3.95922)
131,8,(89,4.78224),(167,6.16749),(136,6.33053),(111,6.80739),(275,7.20398),(166,7.35063),(143,7.72227),(276,7.79203)
132,8,(103,3.52316),(111,5.70157),(235,6.16747),(276,6.22989),(81,6.23809),(86,6.27765),(277,6.52876),(318,6.70567)
133,8,(139,2.44812),(180,2.83779),(175,3.03839),(114,3.34915),(158,3.6806),(179,3.78861),(112,3.95287),(251,4.06665)
134,8,(135,2.89008),(129,3.09807),(227,3.36554),(300,3.40666),(113,3.56216),(98,3.6125),(229,4.1633),(102,4.20296)
135,8,(113,2.39275),(134,2.89008),(102,3.23493),(229,3.73493),(300,4.00404),(226,4.20601),(98,4.21941),(227,4.2498)
136,8,(89,4.4254),(108,6.14996),(131,6.33053),(120,6.9437),(53,6.98292),(207,7.03607),(209,7.54847),(26,8.4869)
137,8,(119,1.83233),(107,3.6889),(280,4.17217),(10,4.51842),(75,4.57291),(130,4.78286),(346,4.81574),(162,4.82192)
138,8,(104,3.52185),(105,4.22814),(121,5.04661),(6,6.01838),(278,6.1254),(149,6.51129),(126,6.57275),(287,6.63369)
139,8,(133,2.44812),(114,2.96321),(112,3.0709),(180,3.15057),(179,3.56784),(216,3.65788),(158,3.66257),(145,3.70319)
140,8,(81,1.75025),(87,5.82611),(103,7.0871),(86,7.09204),(132,7.27676),(125,7.51857),(143,7.63745),(142,7.81342)
141,8,(117,2.74956),(97,2.8362),(165,3.6054),(9,3.72147),(90,3.82436),(76,3.95065),(71,3.97255),(126,4.2219)
142,8,(81,7.65599),(140,7.81342),(153,8.43396),(167,9.26983),(183,9.6513),(358,9.79427),(181,9.9192),(87,9.92649)
143,8,(125,5.4959),(78,5.78573),(87,6.10021),(86,6.24115),(166,6.56162),(330,6.59578),(81,6.59878),(167,6.87475)
144,8,(39,13.0776),(8,13.6333),(214,13.949),(216,15.102),(250,15.1092),(218,15.2902),(112,15.3058),(95,15.5061)
145,8,(328,2.08685),(3,2.34733),(171,2.60885),(179,3.02309),(327,3.06955),(112,3.39154),(170,3.50726),(30,3.51189)
146,8,(170,1.82987),(114,2.4408),(197,2.84598),(313,2.86476),(109,3.07961),(301,3.12046),(291,3.20074),(317,3.37794)
147,8,(230,2.1154),(60,2.12376),(65,2.56821),(97,2.58554),(165,2.88202),(187,3.00257),(186,3.19821),(178,3.20284)
148,8,(129,2.95912),(223,3.42983),(63,3.81016),(228,3.8285),(155,4.13404),(334,4.15352),(342,4.47338),(7,4.75752)
149,8,(161,1.59965),(10,2.19949),(260,2.20901),(304,2.46977),(9,2.6698),(169,2.70393),(333,3.09793),(278,3.10245)
150,8,(157,0.579048),(159,2.4564),(186,2.49086),(188,2.61386),(360,2.72547),(1,2.85509),(287,2.90437),(151,2.925)
151,8,(159,2.78234),(187,2.83262),(150,2.925),(178,3.31562),(157,3.50405),(1,3.68902),(186,3.74304),(162,3.8156)
152,8,(153,6.46029),(236,7.56616),(172,7.65728),(249,7.72202),(212,7.95006),(2,7.98526),(154,8.23235),(337,8.238)
153,8,(152,6.46029),(181,7.87667),(172,8.289),(154,8.32649),(142,8.43396),(211,8.44662),(212,8.48214),(70,8.53603)
154,8,(182,6.33527),(331,7.23789),(184,7.65024),(181,7.90156),(211,8.05099),(152,8.23235),(212,8.25979),(153,8.32649)
155,8,(129,3.50699),(228,3.53044),(98,3.70026),(355,3.87104),(148,4.13404),(300,4.21467),(102,4.29072),(296,4.33049)
156,8,(288,3.18322),(58,4.1709),(179,4.20575),(145,4.22842),(158,4.28173),(290,4.30963),(289,4.34832),(175,4.46425)
157,8,(150,0.579048),(188,2.11481),(159,3.03544),(186,3.06991),(1,3.16747),(360,3.30451),(178,3.32034),(287,3.48342)
158,8,(175,1.69364),(180,2.78291),(179,2.8307),(163,2.94199),(192,3.60962),(139,3.66257),(133,3.6806),(290,3.79812)
159,8,(162,1.87625),(150,2.4564),(151,2.78234),(157,3.03544),(346,3.13812),(186,3.24777),(285,3.38217),(282,3.39424)
160,8,(285,2.36964),(71,2.78097),(287,2.80734),(286,2.89588),(222,2.90452),(278,3.14203),(346,3.38403),(219,3.40629)
161,8,(304,0.896789),(149,1.59965),(260,2.34436),(257,2.59675),(75,2.77162),(9,2.80515),(169,2.83928),(326,3.09219)
162,8,(159,1.87625),(285,3.69543),(221,3.69676),(151,3.8156),(326,3.87804),(150,3.93094),(346,4.14471),(157,4.24332)
163,8,(158,2.94199),(175,3.25615),(179,3.59526),(290,3.61976),(180,3.98178),(302,4.30451),(114,4.82282),(133,4.87947)
164,8,(241,5.20061),(345,5.84685),(348,5.88023),(268,5.89405),(100,6.11212),(344,6.17827),(240,6.2427),(267,6.29013)
165,8,(187,1.8508),(117,2.50682),(186,2.51067),(97,2.64047),(76,2.71256),(65,2.76933),(147,2.88202),(230,3.22628)
166,8,(2,4.35563),(167,5.19044),(275,5.30594),(106,6.23273),(111,6.2329),(242,6.28912),(206,6.3431),(31,6.35732)
167,8,(111,4.46291),(210,4.71941),(209,4.80787),(166,5.19044),(277,5.31921),(275,5.41404),(207,5.41833),(212,5.61751)
168,8,(197,3.12117),(313,3.43329),(301,3.68898),(146,3.71121),(109,4.4329),(317,4.54455),(303,4.59031),(315,4.70999)
169,8,(322,1.75493),(281,2.31357),(257,2.69757),(149,2.70393),(9,2.75767),(333,2.76519),(161,2.83928),(260,3.2353)
170,8,(291,1.5042),(146,1.82987),(114,1.88016),(112,2.61291),(301,3.21063),(3,3.31705),(197,3.33615),(145,3.50726)
171,8,(145,2.60885),(3,2.64191),(191,3.73423),(327,4.18743),(328,4.45571),(170,4.47548),(112,4.48908),(291,4.74392)
172,8,(176,2.02842),(177,2.71377),(4,2.99357),(337,3.21542),(212,3.22304),(211,4.00851),(248,4.43728),(67,4.47551)
173,8,(190,4.0008),(174,4.2368),(181,5.98865),(177,7.094),(4,7.17101),(172,7.90863),(195,8.07081),(176,8.18735)
174,8,(190,2.31935),(181,3.81424),(173,4.2368),(177,5.26827),(172,5.29007),(176,5.95468),(18,7.49261),(211,7.53832)
175,8,(180,1.19594),(158,1.69364),(179,2.93152),(133,3.03839),(163,3.25615),(114,3.26766),(290,3.94962),(170,3.95819)
176,8,(4,1.86339),(172,2.02842),(177,2.28942),(67,2.77592),(211,3.47148),(212,3.89419),(337,4.12563),(195,4.19387)
177,8,(176,2.28942),(172,2.71377),(211,2.90163),(195,3.0957),(4,3.44123),(341,4.64793),(67,4.88208),(276,4.97203)
178,8,(188,1.20553),(65,1.67973),(187,1.6865),(186,2.00059),(97,2.81086),(12,3.19464),(147,3.20284),(151,3.31562)
179,8,(180,2.03409),(158,2.8307),(175,2.93152),(145,3.02309),(114,3.53695),(139,3.56784),(163,3.59526),(133,3.78861)
180,8,(175,1.19594),(179,2.03409),(158,2.78291),(133,2.83779),(114,3.10461),(139,3.15057),(146,3.63546),(289,3.69149)
181,8,(190,2.97764),(174,3.81424),(173,5.98865),(172,6.14939),(212,6.47342),(211,6.54182),(210,7.23947),(177,7.31949)
182,8,(184,3.30842),(183,4.10522),(22,6.03067),(154,6.33527),(135,6.99809),(249,7.28934),(229,7.9803),(81,8.00955)
183,8,(182,4.10522),(184,4.57023),(227,7.69691),(22,8.67159),(98,8.72741),(134,9.06796),(228,9.33861),(154,9.4356)
184,8,(182,3.30842),(183,4.57023),(154,7.65024),(22,7.79744),(229,8.2835),(134,8.48753),(181,8.73485),(321,8.74576)
185,8,(267,3.72654),(350,3.74162),(349,3.99832),(345,4.07444),(268,4.66719),(127,4.73273),(240,4.8731),(344,4.97716)
186,8,(97,1.96131),(178,2.00059),(12,2.42737),(150,2.49086),(188,2.49454),(165,2.51067),(187,2.529),(65,2.68222)
187,8,(178,1.6865),(165,1.8508),(65,2.36814),(186,2.529),(12,2.55682),(76,2.66107),(189,2.79002),(151,2.83262)
188,8,(178,1.20553),(157,2.11481),(186,2.49454),(150,2.61386),(65,2.88527),(187,2.89204),(97,3.30481),(60,3.40971)
189,8,(187,2.79002),(186,3.52067),(165,3.75544),(178,3.91652),(188,4.09048),(147,4.32053),(230,4.43625),(12,4.50007)
190,8,(174,2.31935),(181,2.97764),(173,4.0008),(176,4.5746),(172,4.76117),(177,5.44321),(4,5.49872),(331,6.10642)
191,8,(3,2.82327),(328,3.42267),(314,3.46783),(303,3.61717),(171,3.73423),(95,3.74308),(197,3.8277),(317,4.08601)
192,8,(197,3.35754),(301,3.57868),(158,3.60962),(15,3.74184),(313,3.83758),(328,4.18372),(315,4.18806),(303,4.43638)
193,8,(302,3.39475),(175,4.95113),(180,5.11417),(128,5.14187),(51,5.49709),(158,5.54),(288,5.62697),(163,5.68991)
194,8,(245,3.42018),(18,3.59865),(67,3.76093),(244,3.85286),(248,3.88341),(247,3.97158),(275,4.15688),(277,4.16519)
195,8,(177,3.0957),(4,3.36684),(18,4.03904),(176,4.19387),(194,4.40458),(172,4.60258),(211,4.79044),(249,5.1638)
196,8,(97,2.69513),(230,2.9674),(117,3.15353),(12,3.35572),(361,3.54576),(147,3.6185),(165,4.06271),(141,4.30545)
197,8,(301,1.58983),(303,2.49116),(313,2.56806),(109,2.64144),(146,2.84598),(315,2.91853),(168,3.12117),(170,3.33615)
198,8,(6,3.53267),(84,3.97719),(200,4.12233),(199,4.90677),(196,5.14182),(77,5.37262),(76,5.42631),(71,5.43214)
199,8,(200,2.49028),(71,4.22098),(361,4.33637),(84,4.41036),(6,4.50072),(126,4.79967),(198,4.90677),(77,5.06807)
200,8,(199,2.49028),(126,3.59807),(76,3.66253),(84,3.91925),(198,4.12233),(230,4.17389),(117,4.2213),(361,4.2372)
201,8,(55,2.83639),(203,2.86819),(296,3.2318),(7,3.52206),(342,3.87855),(93,3.9315),(297,4.23006),(223,4.3289)
202,8,(204,1.27468),(339,4.21552),(201,4.34364),(74,5.57918),(296,5.59454),(354,5.69325),(7,5.70905),(55,5.92963)
203,8,(201,2.86819),(296,3.45979),(55,3.48248),(7,3.95143),(205,4.12235),(300,4.40628),(355,4.4869),(297,4.76365)
