186,1,(699,0.193589)
187,1,(151,2.24141)
188,1,(775,1.74515)
189,1,(588,0.749472)
190,1,(558,1.2541)
191,1,(254,1.35356)
192,1,(815,1.20496)
193,1,(369,0.696424)
194,1,(961,0.724145)
195,1,(102,0.713984)
196,1,(621,0.957123)
197,1,(493,0.15754)
198,1,(728,1.50773)
199,1,(960,1.03005)
200,1,(885,0.895199)
201,1,(97,0.898271)
202,1,(473,0.294272)
203,1,(950,0.936268)
204,1,(870,0.950587)
205,1,(528,1.23693)
206,1,(293,1.26277)
207,1,(247,0.496043)
208,1,(104,0.647535)
209,1,(32,0.359058)
210,1,(898,1.08896)
211,1,(160,0.158098)
212,1,(9,1.00388)
213,1,(836,1.45322)
214,1,(441,1.21878)
215,1,(116,0.785)
216,1,(394,1.65661)
217,1,(559,1.45794)
218,1,(249,0.602591)
219,1,(522,0.704662)
220,1,(988,0.812477)
221,1,(234,0.933549)
222,1,(776,0.890497)
223,1,(683,0.485681)
224,1,(831,1.10399)
225,1,(460,0.33876)
226,1,(404,1.1015)
227,1,(131,1.98788)
228,1,(397,1.14664)
229,1,(695,0.437884)
230,1,(624,0.994296)
231,1,(329,0.207296)
232,1,(696,0.9506)
233,1,(822,0.941709)
234,1,(499,0.258391)
235,1,(944,0.321136)
236,1,(369,1.22109)
237,1,(805,1.18356)
238,1,(704,1.04402)
239,1,(186,0.291998)
240,1,(461,0.819771)
241,1,(415,0.509376)
242,1,(548,1.20905)
243,1,(335,0.963672)
244,1,(821,0.583431)
245,1,(639,1.6257)
246,1,(615,0.478225)
247,1,(207,0.493338)
248,1,(489,2.139)
249,1,(218,0.610182)
250,1,(661,0.882583)
251,1,(876,1.11366)
252,1,(39,0.871618)
253,1,(784,1.14251)
254,1,(385,0.676942)
255,1,(436,0.656747)
256,1,(131,1.49596)
257,1,(186,0.489318)
258,1,(624,1.37856)
259,1,(279,0.715986)
260,1,(247,0.629591)
261,1,(144,0.409227)
262,1,(84,0.63096)
263,1,(433,1.38893)
264,1,(775,1.43003)
265,1,(872,1.21966)
266,1,(330,0.641037)
267,1,(629,0.457388)
268,1,(65,0.918262)
269,1,(326,1.79648)
270,1,(535,0.421897)
271,1,(995,0.993872)
272,1,(327,1.02674)
273,1,(96,2.04032)
274,1,(575,0.98961)
275,1,(286,0.941582)
276,1,(917,0.423194)
277,1,(386,0.360324)
278,1,(834,1.06272)
279,1,(259,0.719371)
280,1,(454,0.638593)
281,1,(758,0.896677)
282,1,(620,0.483083)
283,1,(844,1.05198)
284,1,(782,0.685274)
285,1,(554,1.14219)
286,1,(275,0.912325)
287,1,(369,1.1796)
288,1,(292,1.09349)
289,1,(62,1.03742)
290,1,(850,0.706262)
291,1,(391,0.980503)
292,1,(288,1.09176)
293,1,(502,1.23452)
294,1,(670,1.0564)
295,1,(303,1.78998)
296,1,(131,1.04242)
297,1,(768,0.514235)
298,1,(271,1.14632)
299,1,(401,0.538577)
300,1,(719,0.881984)
301,1,(220,1.01294)
302,1,(142,1.42715)
303,1,(864,1.14302)
304,1,(760,0.72051)
305,1,(374,1.67955)
306,1,(837,0.935179)
307,1,(734,0.918314)
308,1,(763,0.836394)
309,1,(709,0.661617)
310,1,(870,0.901321)
311,1,(288,1.22452)
312,1,(153,0.953592)
313,1,(767,0.876738)
314,1,(567,1.01498)
315,1,(860,1.47665)
316,1,(559,0.677306)
317,1,(240,1.05441)
318,1,(834,0.819775)
319,1,(186,0.557583)
320,1,(803,0.491754)
321,1,(10,0.0541983)
322,1,(77,0.663014)
323,1,(8,1.42256)
324,1,(662,0.494612)
325,1,(332,0.663264)
326,1,(147,1.37819)
327,1,(272,1.02144)
328,1,(93,1.37407)
329,1,(231,0.20939)
330,1,(266,0.641037)
331,1,(76,1.59876)
332,1,(434,0.521802)
333,1,(707,1.17118)
334,1,(518,1.35606)
335,1,(243,0.949519)
336,1,(394,1.34417)
337,1,(631,0.979341)
338,1,(662,0.706931)
339,1,(98,0.606425)
340,1,(652,0.446344)
341,1,(532,1.37511)
342,1,(368,0.509101)
343,1,(426,0.983762)
344,1,(61,1.25945)
345,1,(544,1.28927)
346,1,(239,0.561459)
347,1,(714,0.754625)
348,1,(953,1.23473)
349,1,(793,1.06284)
350,1,(887,1.04184)
351,1,(796,0.808661)
352,1,(252,1.28059)
353,1,(773,1.29331)
354,1,(915,1.0822)
355,1,(585,0.623484)
356,1,(784,0.659181)
357,1,(761,1.3453)
358,1,(878,0.698874)
359,1,(509,0.396543)
360,1,(571,0.602481)
361,1,(355,1.14482)
362,1,(846,0.957539)
363,1,(39,0.988434)
364,1,(600,0.935996)
365,1,(588,0.559398)
366,1,(513,0.759935)
367,1,(386,0.846745)
368,1,(747,0.317664)
369,1,(193,0.713389)
370,1,(753,0.659395)
371,1,(165,0.416322)
372,1,(892,0.842949)
373,1,(798,0.979234)
374,1,(305,1.6603)
375,1,(96,1.90433)
376,1,(833,1.35225)
377,1,(254,0.806172)
378,1,(682,0.684309)
379,1,(19,1.05012)
380,1,(148,0.72097)
381,1,(543,0.643634)
382,1,(458,1.35013)
383,1,(701,0.547176)
384,1,(482,0.697648)
385,1,(469,0.446655)
386,1,(277,0.360324)
387,1,(904,0.764877)
388,1,(402,1.45943)
389,1,(912,1.13241)
390,1,(821,0.70029)
391,1,(759,0.654606)
392,1,(343,1.13657)
393,1,(502,1.05929)
394,1,(803,1.04734)
395,1,(391,1.15089)
396,1,(564,1.48584)
397,1,(228,1.14995)
398,1,(149,0.786918)
399,1,(541,1.61965)
400,1,(136,0.914967)
401,1,(299,0.546951)
402,1,(883,0.789633)
403,1,(133,0.957907)
404,1,(319,0.57035)
405,1,(657,0.909144)
406,1,(13,0.58004)
407,1,(934,0.405134)
408,1,(174,0.875863)
409,1,(837,1.12231)
410,1,(687,0.94022)
411,1,(709,0.609252)
412,1,(572,1.00712)
413,1,(319,0.960078)
414,1,(942,1.24348)
415,1,(420,0.343618)
416,1,(717,1.09135)
417,1,(705,0.965319)
418,1,(805,1.27496)
419,1,(983,1.14223)
420,1,(415,0.351885)
421,1,(866,0.766085)
422,1,(786,0.703848)
423,1,(3,1.0978)
424,1,(498,0.795464)
425,1,(110,0.955925)
426,1,(343,0.979999)
427,1,(699,0.393865)
428,1,(895,0.653268)
429,1,(366,0.861178)
430,1,(293,1.58872)
431,1,(630,0.856456)
432,1,(443,0.878694)
433,1,(263,1.39628)
434,1,(332,0.511136)
435,1,(261,0.439522)
436,1,(255,0.65672)
437,1,(866,0.924388)
438,1,(551,0.699949)
439,1,(14,1.13105)
440,1,(384,0.78535)
441,1,(998,0.568498)
442,1,(900,0.614812)
443,1,(159,0.87663)
444,1,(657,0.65742)
445,1,(2,1.36205)
446,1,(438,1.0841)
447,1,(863,0.724425)
448,1,(29,0.360049)
449,1,(7,1.03818)
450,1,(31,1.38571)
451,1,(779,0.981286)
452,1,(103,0.447977)
453,1,(950,1.18437)
454,1,(998,0.559732)
455,1,(900,0.690026)
456,1,(142,0.914222)
457,1,(587,0.0902679)
458,1,(960,1.21911)
459,1,(641,0.473319)
460,1,(225,0.350278)
461,1,(240,0.828742)
462,1,(261,0.869895)
463,1,(11,0.662517)
464,1,(494,0.635665)
465,1,(246,1.08686)
466,1,(561,1.56616)
467,1,(16,0.667451)
468,1,(896,1.26104)
469,1,(385,0.462867)
470,1,(881,0.691721)
471,1,(566,0.973367)
472,1,(574,0.547704)
473,1,(202,0.288311)
474,1,(792,1.34761)
475,1,(652,0.738049)
476,1,(368,0.702352)
477,1,(70,0.303013)
478,1,(329,0.651755)
479,1,(309,0.817972)
480,1,(185,1.14667)
481,1,(13,0.707744)
482,1,(501,0.494837)
483,1,(956,0.816803)
484,1,(390,0.695918)
485,1,(184,0.655349)
486,1,(98,0.892777)
487,1,(366,0.793871)
488,1,(542,0.939417)
489,1,(123,0.865985)
490,1,(364,1.1927)
491,1,(277,0.650493)
492,1,(833,1.49617)
493,1,(197,0.14833)
494,1,(464,0.66503)
495,1,(587,0.94069)
496,1,(913,0.84858)
497,1,(584,1.04613)
498,1,(655,0.462421)
499,1,(234,0.254568)
500,1,(791,1.68216)
501,1,(482,0.490811)
502,1,(393,1.04746)
503,1,(988,0.907462)
504,1,(185,1.48681)
505,1,(832,0.514122)
506,1,(701,0.889145)
507,1,(568,0.736082)
508,1,(461,1.90667)
509,1,(695,0.301064)
510,1,(878,0.902507)
511,1,(723,0.43708)
512,1,(8,1.02627)
513,1,(169,0.67588)
514,1,(310,1.08398)
515,1,(874,1.19993)
516,1,(760,0.800932)
517,1,(530,1.19884)
518,1,(798,0.793653)
519,1,(959,0.770574)
520,1,(804,0.683329)
521,1,(542,1.17454)
522,1,(261,0.595948)
523,1,(243,1.01045)
524,1,(996,0.945913)
525,1,(330,0.919468)
526,1,(443,0.945739)
527,1,(547,0.8593)
528,1,(235,0.335589)
529,1,(102,0.731026)
530,1,(738,0.941483)
531,1,(705,1.61588)
532,1,(15,0.754546)
533,1,(998,0.733116)
534,1,(695,0.492518)
535,1,(270,0.428664)
536,1,(11,1.49706)
537,1,(724,1.29916)
538,1,(885,1.00289)
539,1,(789,0.905414)
540,1,(983,0.938486)
541,1,(406,0.733601)
542,1,(124,0.841017)
543,1,(381,0.643529)
544,1,(710,1.1121)
545,1,(91,0.806423)
546,1,(930,0.595052)
547,1,(145,0.634633)
548,1,(242,1.21965)
549,1,(742,0.440771)
550,1,(903,1.51234)
551,1,(438,0.669579)
552,1,(992,1.31102)
553,1,(52,1.64168)
554,1,(482,0.5906)
555,1,(642,1.21135)
556,1,(693,0.677237)
557,1,(708,0.964575)
558,1,(190,1.26595)
559,1,(316,0.692204)
560,1,(621,1.20003)
561,1,(610,1.11757)
562,1,(316,1.17582)
563,1,(67,0.727757)
564,1,(396,1.46286)
565,1,(978,0.858548)
566,1,(471,0.967185)
567,1,(442,0.763429)
568,1,(507,0.720931)
569,1,(531,1.63475)
570,1,(143,0.902963)
571,1,(505,0.558279)
572,1,(412,1.03149)
573,1,(734,0.537271)
574,1,(870,0.552524)
575,1,(642,0.579927)
576,1,(599,1.09653)
577,1,(522,0.853968)
578,1,(719,0.941003)
579,1,(170,0.902562)
580,1,(535,1.09667)
581,1,(766,0.92843)
582,1,(694,1.11386)
583,1,(123,0.638144)
584,1,(230,0.998862)
585,1,(355,0.608468)
586,1,(368,0.784598)
587,1,(457,0.0902679)
588,1,(365,0.632796)
589,1,(202,0.734989)
590,1,(760,0.992674)
591,1,(92,1.51171)
592,1,(483,0.993442)
593,1,(371,1.03194)
594,1,(635,0.630708)
595,1,(632,1.13452)
596,1,(540,1.53125)
597,1,(505,0.740565)
598,1,(190,1.25348)
599,1,(985,0.551137)
600,1,(364,0.963623)
601,1,(541,1.13943)
602,1,(340,0.518822)
603,1,(712,0.892566)
604,1,(878,0.635214)
605,1,(932,0.654367)
606,1,(744,0.0189832)
607,1,(643,1.45753)
608,1,(529,1.26264)
609,1,(680,0.660642)
610,1,(561,1.11581)
611,1,(763,0.594197)
612,1,(151,1.54475)
613,1,(51,0.810544)
614,1,(476,1.65733)
615,1,(172,0.474277)
616,1,(64,1.27991)
617,1,(678,1.41563)
618,1,(457,1.10399)
619,1,(156,0.933538)
620,1,(282,0.503456)
621,1,(691,0.969398)
622,1,(599,0.580887)
623,1,(306,1.23589)
624,1,(945,0.693476)
625,1,(76,0.718211)
626,1,(837,0.629296)
627,1,(39,0.388912)
628,1,(741,1.05215)
629,1,(267,0.450576)
630,1,(817,0.85027)
631,1,(767,0.697347)
632,1,(316,0.999364)
633,1,(966,0.663881)
634,1,(469,1.35299)
635,1,(594,0.621988)
636,1,(845,0.456954)
637,1,(837,0.82958)
638,1,(135,1.06332)
639,1,(266,1.16772)
640,1,(823,1.47295)
641,1,(459,0.501031)
642,1,(575,0.616147)
643,1,(225,0.825845)
644,1,(427,0.525344)
645,1,(873,0.849294)
646,1,(267,1.34338)
647,1,(659,1.19774)
648,1,(391,0.903007)
649,1,(444,1.51155)
650,1,(657,0.955196)
651,1,(379,1.41195)
652,1,(128,0.335644)
653,1,(511,1.23599)
654,1,(159,1.9297)
655,1,(498,0.457046)
656,1,(747,0.584079)
657,1,(185,0.575121)
658,1,(922,1.18422)
659,1,(987,1.016)
660,1,(981,1.15422)
661,1,(250,0.929677)
662,1,(324,0.484822)
663,1,(282,0.60802)
664,1,(35,1.0609)
665,1,(220,1.07401)
666,1,(413,1.55985)
667,1,(193,1.42854)
668,1,(983,1.66532)
669,1,(304,1.31785)
670,1,(99,0.840323)
671,1,(765,0.682332)
672,1,(385,0.526069)
673,1,(135,1.2907)
674,1,(793,0.566592)
675,1,(864,1.15684)
676,1,(280,0.977827)
677,1,(547,0.63482)
678,1,(2,0.917043)
679,1,(850,0.675989)
680,1,(452,0.486633)
681,1,(698,1.26373)
682,1,(378,0.682325)
683,1,(223,0.495992)
684,1,(521,1.42141)
685,1,(855,1.71116)
686,1,(830,0.868441)
687,1,(136,0.863492)
688,1,(960,0.650201)
689,1,(998,0.958275)
690,1,(317,1.45499)
691,1,(621,0.986765)
692,1,(859,0.682459)
693,1,(80,0.528148)
694,1,(970,1.09428)
695,1,(509,0.291253)
696,1,(105,0.866095)
697,1,(174,0.976733)
698,1,(252,1.0919)
699,1,(186,0.197573)
700,1,(441,0.683294)
701,1,(383,0.582489)
702,1,(45,0.757537)
703,1,(718,1.01038)
704,1,(978,0.791168)
705,1,(193,0.85914)
706,1,(232,1.06635)
707,1,(841,1.07152)
708,1,(557,0.959865)
709,1,(411,0.608324)
710,1,(276,1.03222)
711,1,(895,0.573149)
712,1,(603,0.870257)
713,1,(929,0.727853)
714,1,(347,0.759023)
715,1,(379,1.26644)
716,1,(880,1.3166)
717,1,(20,0.899418)
718,1,(858,0.814165)
719,1,(300,0.878402)
720,1,(559,1.39841)
721,1,(226,1.42305)
722,1,(667,1.60677)
723,1,(511,0.426607)
724,1,(138,0.218093)
725,1,(83,0.906515)
726,1,(727,1.33598)
727,1,(507,0.973082)
728,1,(597,0.893985)
729,1,(63,1.28856)
730,1,(902,0.88672)
731,1,(406,0.858896)
732,1,(906,1.11164)
733,1,(499,0.608197)
734,1,(573,0.514409)
735,1,(528,1.38439)
736,1,(51,1.76074)
737,1,(292,1.14389)
738,1,(530,0.930611)
739,1,(3,1.84995)
740,1,(708,1.05132)
741,1,(559,0.999599)
742,1,(549,0.447656)
743,1,(82,0.562416)
744,1,(606,0.0189832)
745,1,(813,1.1352)
746,1,(87,1.20092)
747,1,(368,0.307566)
748,1,(459,0.777778)
749,1,(166,1.11249)
750,1,(225,0.708351)
751,1,(177,0.874314)
752,1,(144,0.944779)
753,1,(370,0.658837)
754,1,(427,0.495169)
755,1,(801,1.19633)
756,1,(776,0.741208)
757,1,(944,1.8794)
758,1,(281,0.857432)
759,1,(391,0.629665)
760,1,(826,0.35928)
761,1,(630,1.11716)
762,1,(986,0.62547)
763,1,(473,0.517883)
764,1,(34,0.882623)
765,1,(498,0.539913)
766,1,(812,0.732436)
767,1,(631,0.674498)
768,1,(297,0.510864)
769,1,(827,1.14407)
770,1,(545,1.10735)
771,1,(913,0.833365)
772,1,(149,1.21002)
773,1,(868,1.26266)
774,1,(17,0.621575)
775,1,(264,1.45378)
776,1,(756,0.741125)
777,1,(889,0.375825)
778,1,(189,0.948918)
779,1,(861,0.844556)
780,1,(220,1.00105)
781,1,(149,1.23442)
782,1,(184,0.508347)
783,1,(448,1.3565)
784,1,(356,0.621501)
785,1,(318,1.21704)
786,1,(420,0.495728)
787,1,(7,0.471043)
788,1,(407,0.865704)
789,1,(939,0.453465)
790,1,(132,0.697961)
791,1,(43,1.0047)
792,1,(20,1.16661)
793,1,(674,0.553112)
794,1,(397,1.24384)
795,1,(743,0.945449)
796,1,(866,0.651217)
797,1,(502,1.58462)
798,1,(518,0.79056)
799,1,(17,0.822827)
800,1,(420,0.831726)
801,1,(755,1.13215)
802,1,(766,1.38843)
803,1,(320,0.487024)
804,1,(150,0.419657)
805,1,(910,0.952142)
806,1,(952,0.780969)
807,1,(408,1.07183)
808,1,(247,0.945283)
809,1,(916,1.95963)
810,1,(659,1.10563)
811,1,(435,0.657927)
812,1,(766,0.727837)
813,1,(894,1.09787)
814,1,(85,1.05415)
815,1,(830,1.15867)
816,1,(8,1.09305)
817,1,(630,0.799251)
818,1,(197,0.841706)
819,1,(900,1.70889)
820,1,(763,0.65874)
821,1,(244,0.585682)
822,1,(53,0.682416)
823,1,(369,0.994534)
824,1,(180,0.549071)
825,1,(244,1.10962)
826,1,(760,0.359337)
827,1,(769,1.13416)
828,1,(107,1.57519)
829,1,(458,1.28442)
830,1,(686,0.864745)
831,1,(224,1.11003)
832,1,(505,0.513404)
833,1,(376,1.27393)
834,1,(913,0.573694)
835,1,(377,0.983951)
836,1,(632,1.05464)
837,1,(626,0.636369)
838,1,(276,1.55473)
839,1,(14,0.62342)
840,1,(655,0.905908)
841,1,(329,0.877297)
842,1,(223,0.723624)
843,1,(145,0.640692)
844,1,(283,1.05753)
845,1,(636,0.435434)
846,1,(362,0.9601)
847,1,(327,1.39316)
848,1,(856,0.564901)
849,1,(85,0.27851)
850,1,(679,0.69363)
851,1,(893,1.41111)
852,1,(17,0.77961)
853,1,(520,0.740015)
854,1,(171,0.921617)
855,1,(416,1.14347)
856,1,(848,0.55479)
857,1,(743,0.724879)
858,1,(718,0.811311)
859,1,(692,0.711471)
860,1,(942,1.43929)
861,1,(779,0.841823)
862,1,(509,0.465005)
863,1,(897,0.733861)
864,1,(303,1.17259)
865,1,(123,0.666148)
866,1,(796,0.636521)
867,1,(935,0.419777)
868,1,(366,0.962242)
869,1,(672,0.969833)
870,1,(574,0.546718)
871,1,(212,1.12398)
872,1,(265,1.23118)
873,1,(645,0.833778)
874,1,(172,0.814724)
875,1,(710,1.16731)
876,1,(883,0.965406)
877,1,(458,1.76855)
878,1,(329,0.31223)
879,1,(811,1.13857)
880,1,(852,1.15947)
881,1,(470,0.695859)
882,1,(734,1.24079)
883,1,(402,0.782811)
884,1,(260,0.940398)
885,1,(200,0.916983)
886,1,(472,0.643043)
887,1,(350,1.03668)
888,1,(64,0.719388)
889,1,(777,0.386051)
890,1,(100,2.16901)
891,1,(480,1.36061)
892,1,(150,0.595361)
893,1,(516,1.16527)
894,1,(1000,0.912045)
895,1,(711,0.562055)
896,1,(20,0.979494)
897,1,(505,0.678888)
898,1,(210,1.09675)
899,1,(768,1.07689)
900,1,(442,0.616754)
901,1,(15,1.5267)
902,1,(730,0.903341)
903,1,(880,1.41522)
904,1,(387,0.750054)
905,1,(246,0.617178)
906,1,(710,1.07704)
907,1,(455,1.65514)
908,1,(846,1.22131)
909,1,(252,1.12796)
910,1,(110,0.641127)
911,1,(70,1.17195)
912,1,(313,1.0049)
913,1,(834,0.576137)
914,1,(166,0.928819)
915,1,(920,0.891354)
916,1,(64,1.57159)
917,1,(276,0.433195)
918,1,(164,1.58349)
919,1,(177,0.871329)
920,1,(841,0.922703)
921,1,(239,0.707513)
922,1,(658,1.17763)
923,1,(156,0.823241)
924,1,(738,1.03008)
925,1,(751,1.58706)
926,1,(836,1.1137)
927,1,(505,0.56201)
928,1,(206,1.32751)
929,1,(47,0.520456)
930,1,(546,0.623632)
931,1,(365,1.0416)
932,1,(605,0.663063)
933,1,(244,0.665491)
934,1,(407,0.413361)
935,1,(867,0.424835)
936,1,(308,1.37516)
937,1,(103,0.350603)
938,1,(897,0.979354)
939,1,(789,0.427591)
940,1,(792,1.19005)
941,1,(3,1.69217)
942,1,(414,1.23798)
943,1,(41,0.612877)
944,1,(235,0.325988)
945,1,(624,0.681288)
946,1,(987,1.45468)
947,1,(854,1.54538)
948,1,(682,0.907136)
949,1,(705,1.53238)
950,1,(254,0.754102)
951,1,(423,1.76367)
952,1,(806,0.815662)
953,1,(923,1.16155)
954,1,(358,0.823863)
955,1,(574,0.597606)
956,1,(483,0.814908)
957,1,(17,0.748944)
958,1,(769,1.41402)
959,1,(859,0.757852)
960,1,(688,0.640011)
961,1,(194,0.72637)
962,1,(320,1.09521)
963,1,(648,0.986019)
964,1,(270,0.948885)
965,1,(11,0.630652)
966,1,(633,0.66454)
967,1,(687,1.0095)
968,1,(703,1.31023)
969,1,(307,0.966551)
970,1,(457,0.693946)
971,1,(234,0.546532)
972,1,(43,1.34903)
973,1,(476,1.43291)
974,1,(939,0.959501)
975,1,(346,0.57279)
976,1,(7,1.2201)
977,1,(448,1.13886)
978,1,(704,0.76452)
979,1,(845,0.978609)
980,1,(628,1.18669)
981,1,(108,1.13314)
982,1,(460,1.41464)
983,1,(540,0.951745)
984,1,(823,1.21898)
985,1,(599,0.560195)
986,1,(762,0.622516)
987,1,(659,1.02711)
988,1,(220,0.813007)
989,1,(467,0.99499)
990,1,(475,0.860041)
991,1,(211,1.68632)
992,1,(444,1.23344)
993,1,(771,1.01246)
994,1,(77,0.591821)
995,1,(743,0.660772)
996,1,(299,0.777569)
997,1,(529,0.821439)
998,1,(441,0.560462)
999,1,(102,0.880307)
1000,1,(894,0.920798)
