76,8,(147,10.2122),(82,12.7808),(416,13.6908),(316,14.0946),(223,15.422),(112,16.2457),(126,16.264),(96,16.4317)
77,8,(258,23.7497),(219,28.1969),(362,28.7925),(226,32.5971),(205,34.164),(382,34.5692),(307,35.0653),(304,35.5126)
78,8,(275,10.1386),(201,10.9713),(400,11.2509),(264,11.6025),(12,11.7096),(305,11.7795),(169,11.9698),(266,11.9819)
79,8,(197,9.89836),(438,10.0306),(287,11.2407),(440,11.7078),(356,11.9612),(393,11.9808),(245,12.3387),(10,12.3887)
80,8,(81,9.24323),(192,9.78352),(36,9.97101),(264,10.4752),(266,10.5615),(288,10.7986),(120,10.9461),(158,11.163)
81,8,(36,6.84631),(192,7.59411),(157,9.16061),(181,9.21822),(80,9.24323),(177,9.29364),(144,9.52044),(436,9.65103)
82,8,(316,11.8217),(76,12.7808),(112,13.0236),(43,13.4829),(195,13.5393),(147,13.8678),(416,13.9855),(73,14.2876)
83,8,(49,8.72088),(66,9.20201),(187,9.80759),(391,9.8562),(429,10.0312),(48,10.2501),(42,10.2513),(2,10.2531)
84,8,(101,15.5273),(186,15.9358),(96,16.1215),(316,16.1866),(183,16.1918),(112,16.4204),(289,16.6757),(138,16.7188)
85,8,(415,10.3767),(69,10.9591),(177,11.4546),(136,11.5935),(131,12.5219),(206,12.5219),(36,12.9654),(60,13.3281)
86,8,(396,40.8607),(89,44.5341),(90,50.2873),(295,50.8818),(352,51.1777),(208,51.7481),(85,52.3242),(69,52.5452)
87,8,(234,18.1956),(115,18.8013),(417,19.1134),(120,19.1975),(441,19.5618),(358,19.7503),(347,19.8325),(217,20.1853)
88,8,(416,14.4286),(170,14.9051),(184,15.5206),(223,16.1023),(101,16.8562),(35,17.5945),(370,17.8193),(316,17.9498)
89,8,(396,23.7013),(19,29.1498),(295,29.7049),(220,30.586),(352,30.6052),(244,30.9378),(208,30.9738),(86,31.1295)
90,8,(386,20.9202),(190,21.9251),(29,21.9587),(371,22.2784),(247,22.6101),(363,23.1083),(260,23.1883),(81,23.4425)
91,8,(99,5.22665),(342,8.54118),(448,9.01396),(160,9.58291),(266,9.91305),(125,10.4536),(378,10.9877),(122,10.9908)
92,8,(202,13.3461),(221,13.6006),(215,13.7045),(32,14.0169),(48,14.3034),(376,14.3122),(283,14.3811),(2,14.5712)
93,8,(378,7.1755),(129,8.44898),(315,9.26159),(32,9.42876),(12,9.59419),(400,10.093),(250,10.2275),(424,10.2414)
94,8,(376,7.06945),(201,7.6148),(284,7.90553),(176,8.10248),(275,8.25208),(246,9.49731),(365,9.63644),(250,9.79679)
95,8,(262,12.1252),(196,12.725),(225,12.9775),(145,13.5124),(444,14.046),(167,14.0781),(222,14.1603),(251,14.3426)
96,8,(112,12.4731),(126,13.4982),(397,14.0078),(138,14.1245),(416,14.2804),(101,14.4926),(183,14.5584),(145,14.5899)
97,8,(195,12.5022),(148,13.7293),(126,15.1969),(437,15.8409),(28,15.9775),(174,16.0418),(62,16.0695),(444,16.1407)
98,8,(374,8.46283),(148,9.34371),(204,10.0744),(71,10.4169),(437,10.7435),(195,10.7607),(263,10.9484),(52,11.0306)
99,8,(91,4.22665),(342,9.62931),(448,10.036),(125,10.4573),(160,10.5154),(122,10.5977),(275,11.3999),(41,11.4402)
100,8,(157,9.6977),(48,9.75132),(2,10.984),(361,11.0097),(132,11.5457),(436,11.5864),(326,11.6086),(329,11.6455)
101,8,(35,12.1835),(316,13.0784),(184,13.1162),(315,13.2681),(289,13.3914),(112,13.4423),(343,13.5124),(416,13.5215)
102,8,(54,11.0188),(296,14.0538),(287,15.5287),(73,15.5802),(230,15.6929),(44,15.9898),(388,16.1353),(240,16.2994)
103,8,(212,18.1869),(169,21.4183),(150,21.535),(305,22.146),(395,22.2527),(196,22.5638),(251,22.7364),(125,22.8528)
104,8,(75,11.5219),(311,12.8326),(25,13.01),(426,13.7769),(57,14.6357),(401,14.6961),(144,14.8216),(157,14.8373)
105,8,(326,8.91799),(71,8.99443),(23,9.32005),(436,9.48602),(155,9.96991),(33,10.39),(452,10.5779),(56,10.678)
106,8,(1,15.2686),(231,16.9349),(184,17.2454),(19,17.2881),(59,17.3303),(312,17.7019),(5,17.7929),(291,17.82)
107,8,(124,17.0638),(439,17.1767),(359,17.5848),(311,17.7159),(48,17.8712),(286,18.1145),(429,18.1319),(45,18.2994)
108,8,(326,7.47862),(2,8.39158),(156,8.56208),(23,8.84479),(245,8.87024),(401,8.9865),(33,9.15407),(157,9.29127)
109,8,(184,29.6221),(416,29.82),(301,29.8326),(14,30.093),(252,30.4875),(199,30.5707),(296,30.8982),(370,30.9122)
110,8,(231,9.63298),(343,10.2228),(358,10.3927),(318,10.8263),(72,11.1386),(383,11.1975),(156,11.6397),(2,11.9261)
111,8,(24,8.98755),(160,9.12355),(45,9.35435),(32,10.5743),(34,10.5901),(303,10.6476),(48,10.8657),(121,10.9287)
112,8,(35,10.6305),(316,10.7452),(289,10.9053),(73,10.9485),(419,10.959),(416,11.2872),(293,11.5953),(183,11.6621)
113,8,(288,9.9644),(23,10.1466),(310,10.6935),(432,10.7014),(256,10.7043),(42,10.8182),(264,11.3221),(135,11.4805)
114,8,(306,10.6804),(385,13.1576),(197,14.0496),(392,14.9152),(115,15.2655),(68,15.5309),(287,16.1066),(141,16.4249)
115,8,(265,9.9433),(178,10.1162),(441,10.2078),(120,10.5174),(280,10.6542),(55,10.9604),(347,11.0745),(8,11.1351)
116,8,(216,8.02484),(52,8.11592),(62,8.41225),(16,8.86716),(262,9.31035),(70,9.43901),(204,9.89353),(24,9.97262)
117,8,(395,20.8312),(273,20.9174),(318,21.1915),(72,21.4931),(343,21.6656),(2,21.811),(156,21.9348),(223,21.9406)
118,8,(443,10.1248),(143,10.8326),(216,11.0047),(365,11.2874),(52,11.8405),(207,11.8417),(116,12.2393),(160,12.2947)
119,8,(284,12.0162),(365,12.2768),(94,12.6576),(376,13.1814),(176,13.6035),(153,13.7967),(275,13.9246),(250,14.0275)
120,8,(264,6.4271),(271,7.60392),(326,8.03286),(436,8.13223),(23,8.29904),(338,8.37181),(245,8.39451),(288,8.68834)
121,8,(34,7.6604),(71,8.9555),(157,9.3066),(248,9.60507),(48,9.64505),(57,10.0495),(24,10.104),(263,10.2488)
122,8,(424,7.63963),(378,7.73329),(125,8.27752),(160,9.01099),(32,9.09726),(207,9.75849),(52,9.79775),(266,9.79922)
123,8,(448,9.6246),(160,10.356),(70,10.4064),(207,11.6075),(443,11.7552),(255,11.767),(122,12.0494),(143,12.0543)
124,8,(122,11.4397),(45,11.6338),(196,11.7397),(125,12.0225),(160,12.3479),(9,12.3587),(344,12.8011),(303,12.9451)
125,8,(266,7.00212),(378,7.7465),(196,7.88863),(122,8.27752),(274,8.45182),(41,8.5212),(149,9.62809),(342,9.75932)
126,8,(204,9.56632),(397,10.6173),(271,10.8336),(120,11.2302),(195,11.3231),(23,11.3815),(447,11.4468),(165,11.4648)
127,8,(331,13.4245),(116,13.9089),(374,14.1308),(112,14.5762),(419,14.7354),(384,14.743),(183,15.0455),(143,15.1932)
128,8,(344,12.3751),(316,13.1177),(16,13.5732),(439,13.6505),(393,14.2608),(169,14.3044),(112,14.4091),(21,14.5481)
129,8,(32,6.64876),(378,7.31853),(372,8.39611),(93,8.44898),(391,8.71207),(221,8.96905),(149,8.98005),(66,9.03986)
130,8,(239,15.6466),(143,15.9351),(193,16.6893),(363,16.9892),(162,16.9964),(34,17.1588),(282,17.1678),(422,17.2292)
131,8,(406,10.1962),(206,10.3843),(310,10.4858),(446,10.7941),(136,10.8085),(135,11.0083),(22,11.0464),(60,11.1369)
132,8,(157,8.53797),(166,8.54344),(120,9.15625),(326,9.83396),(274,9.98622),(436,10.1456),(245,10.3513),(204,10.408)
133,8,(177,6.89792),(66,6.89984),(157,7.77055),(63,7.84974),(166,7.99376),(7,8.14084),(206,8.35229),(346,8.35693)
134,8,(223,14.2872),(334,15.937),(273,16.36),(280,16.9581),(306,17.0875),(237,17.1208),(333,17.2768),(332,17.7571)
135,8,(149,6.91541),(23,8.02178),(326,8.15488),(66,8.28224),(63,8.33835),(391,8.40177),(436,8.44879),(157,8.52164)
136,8,(177,8.44284),(206,9.35055),(141,9.93584),(237,9.98825),(181,10.5993),(131,10.8085),(75,11.0177),(415,11.3921)
137,8,(144,9.04589),(65,10.2455),(75,10.4216),(165,10.5557),(68,10.7184),(287,10.7946),(132,10.9555),(23,11.1594)
138,8,(343,13.1373),(395,13.3285),(96,14.1245),(241,14.1743),(416,14.6715),(369,14.7132),(316,14.7666),(35,14.8204)
139,8,(379,12.4536),(25,12.4817),(63,12.5773),(423,13.2002),(264,13.2377),(166,13.254),(393,13.4287),(436,13.4978)
140,8,(318,9.84358),(52,10.1189),(42,10.3124),(265,11.0367),(391,11.1169),(326,11.216),(23,11.2764),(149,11.3193)
141,8,(144,7.13528),(237,8.75935),(287,8.7701),(23,8.95632),(234,9.01667),(177,9.39416),(383,9.45352),(165,9.58312)
142,8,(321,32.7431),(196,34.0985),(342,34.2097),(52,34.2309),(452,34.2456),(125,34.3616),(12,34.4045),(248,34.4194)
143,8,(52,8.57733),(207,8.65594),(160,8.88056),(285,8.93099),(222,9.19365),(145,9.24462),(439,9.47895),(216,9.60286)
144,8,(141,7.13528),(23,7.33664),(165,7.48888),(436,8.14123),(287,8.3683),(157,8.47626),(155,8.65464),(245,8.84883)
145,8,(207,8.48118),(222,8.96811),(262,9.05439),(152,9.20442),(143,9.24462),(52,9.51219),(173,10.2006),(146,10.4152)
146,8,(222,9.22188),(229,9.82758),(216,10.3786),(145,10.4152),(153,10.4508),(152,10.5432),(213,10.7695),(143,10.7721)
147,8,(76,10.3392),(82,14.0117),(416,15.8658),(97,16.7906),(347,17.2367),(316,17.5536),(115,17.567),(293,17.659)
148,8,(195,7.98179),(98,9.34371),(52,10.4779),(62,10.6583),(374,10.7941),(16,10.898),(116,11.2822),(51,11.3283)
149,8,(66,6.1976),(391,6.53543),(326,6.77255),(274,6.77969),(135,6.91541),(221,6.98286),(42,7.32496),(265,7.82991)
150,8,(267,9.2501),(169,9.27862),(62,9.3771),(178,10.0169),(338,10.1941),(151,10.3175),(264,10.3265),(274,10.4071)
151,8,(288,8.65492),(267,8.85047),(264,9.12624),(63,9.90536),(196,10.1936),(150,10.3175),(120,10.4334),(62,10.4833)
152,8,(145,9.20442),(173,9.41084),(222,9.54322),(146,10.5432),(262,10.7658),(445,10.7733),(207,10.7792),(339,10.857)
153,8,(284,7.26675),(365,7.72728),(229,8.39379),(58,8.99365),(207,9.55581),(283,9.67892),(250,9.95553),(222,10.0261)
154,8,(36,9.77518),(66,10.0892),(129,10.4083),(157,10.5764),(32,10.9256),(48,11.0206),(326,11.2409),(204,11.3842)
155,8,(346,6.73549),(165,7.15281),(287,7.59622),(23,7.90915),(204,8.06711),(436,8.53067),(2,8.61411),(133,8.62814)
156,8,(2,8.21782),(72,8.28706),(108,8.56208),(315,9.2344),(318,9.47012),(283,9.79514),(445,9.84881),(311,10.1476)
157,8,(48,7.05854),(436,7.14),(326,7.29162),(165,7.53351),(133,7.77055),(25,7.78653),(23,7.85874),(66,7.89616)
158,8,(264,10.2608),(440,10.3028),(120,10.5588),(169,10.6674),(356,10.671),(395,10.9112),(80,11.163),(181,11.4813)
159,8,(71,15.2717),(56,16.2978),(144,16.4261),(426,16.6552),(105,16.7117),(141,17.2042),(263,17.211),(75,17.4805)
160,8,(45,7.70817),(448,8.15665),(327,8.52473),(143,8.88056),(32,8.96419),(122,9.01099),(111,9.12355),(162,9.12377)
161,8,(339,9.78105),(338,10.2747),(10,10.7544),(379,10.802),(178,11.2302),(347,11.2518),(233,11.3402),(28,11.3797)
162,8,(24,8.79862),(160,9.12377),(180,9.32366),(50,9.33548),(34,9.51009),(363,9.54599),(216,9.59188),(284,9.61402)
163,8,(237,12.286),(426,12.3474),(334,12.7249),(75,12.758),(318,12.9259),(401,12.9788),(165,13.0302),(72,13.5545)
164,8,(145,11.7472),(152,12.1726),(445,12.4014),(216,12.6005),(222,12.6087),(16,12.7913),(262,12.9686),(207,13.366)
165,8,(155,7.15281),(23,7.16937),(144,7.48888),(157,7.53351),(206,7.64617),(436,7.75392),(393,8.03911),(287,8.51948)
166,8,(7,7.63747),(133,7.99376),(48,8.01133),(63,8.22705),(132,8.54344),(8,8.58651),(204,8.60129),(25,8.63773)
167,8,(262,8.33514),(216,9.33414),(207,9.55575),(160,9.62552),(70,9.89153),(222,10.2486),(153,10.4876),(448,10.7257)
168,8,(375,10.8747),(62,11.5276),(16,11.9304),(116,12.243),(34,12.7894),(445,12.8666),(24,12.9541),(33,13.0184)
169,8,(400,8.43352),(12,9.21245),(120,9.22235),(274,9.27235),(150,9.27862),(264,9.28527),(343,9.48359),(275,9.76301)
170,8,(184,8.68445),(35,11.4402),(289,12.664),(232,13.6041),(411,13.6856),(186,13.7394),(215,13.7793),(416,14.0312)
171,8,(58,9.61248),(350,10.1259),(176,10.3378),(376,10.643),(202,11.1608),(290,11.4714),(283,11.5164),(422,11.8288)
172,8,(207,9.89158),(222,11.0042),(255,12.4447),(443,12.4523),(123,12.581),(377,12.7375),(435,12.8153),(153,12.9422)
173,8,(359,8.58451),(16,8.78469),(152,9.41084),(62,9.65822),(182,9.69984),(339,9.95818),(145,10.2006),(28,10.3066)
174,8,(183,12.9413),(366,12.9685),(195,13.153),(384,13.1967),(293,13.526),(148,13.5818),(331,14.904),(198,15.1202)
175,8,(278,11.2124),(244,12.7706),(192,12.8032),(42,13.447),(149,13.5945),(440,13.6775),(288,13.8317),(326,13.9482)
176,8,(284,6.89907),(376,7.84233),(290,7.88503),(202,8.02012),(94,8.10248),(32,8.57419),(24,8.59799),(365,8.68923)
177,8,(206,6.68978),(133,6.89792),(415,7.8287),(75,8.19897),(181,8.26139),(157,8.27045),(136,8.44284),(23,8.44808)
178,8,(62,8.4604),(264,8.82298),(120,9.0624),(288,9.20504),(326,9.27562),(271,9.74303),(204,9.80828),(196,9.80939)
179,8,(331,10.9818),(384,11.9866),(112,15.494),(374,15.5697),(366,15.7617),(174,16.2111),(127,16.4987),(193,16.7526)
180,8,(24,8.94103),(48,9.29841),(162,9.32366),(276,10.2323),(34,10.4226),(160,10.6662),(363,10.8543),(111,10.9684)
181,8,(440,7.1699),(177,8.26139),(187,8.3516),(438,8.38378),(271,8.46991),(23,8.87935),(144,8.88158),(81,9.21822)
182,8,(173,9.69984),(339,9.89677),(16,10.1446),(447,10.2038),(145,10.8117),(63,10.8372),(152,10.878),(222,11.0322)
183,8,(195,11.1978),(112,11.6621),(174,12.9413),(331,13.5606),(419,13.8733),(148,14.5277),(96,14.5584),(384,14.6059)
184,8,(170,8.68445),(35,10.2145),(289,11.1134),(370,11.664),(416,12.5961),(215,12.6818),(101,13.1162),(252,13.6809)
185,8,(46,11.7945),(249,13.2975),(448,14.3043),(378,14.4985),(32,15.0609),(93,15.2009),(129,15.6029),(50,15.7211)
186,8,(170,12.7394),(232,13.4906),(101,13.5056),(215,14.6594),(84,14.9358),(184,15.0663),(35,15.119),(112,15.2291)
187,8,(288,6.52932),(42,7.22238),(49,7.56813),(440,7.95828),(66,8.12669),(181,8.3516),(192,8.43656),(391,8.91427)
188,8,(183,20.7059),(395,21.2609),(112,21.4492),(330,21.6717),(11,21.6823),(369,21.8263),(289,22.0355),(35,22.2985)
189,8,(162,13.391),(439,14.2812),(359,15.0498),(173,15.1032),(305,15.2781),(48,15.3363),(57,15.4149),(16,15.4912)
190,8,(363,21.1849),(371,21.9069),(90,21.9308),(180,22.7962),(203,22.8678),(34,22.9263),(29,22.9346),(24,23.3104)
191,8,(31,12.1128),(372,15.5445),(378,15.874),(93,15.8778),(249,15.8844),(46,15.9589),(32,15.9608),(13,16.43)
192,8,(36,7.24257),(81,7.59411),(415,8.2967),(187,8.43656),(19,8.49328),(49,9.49037),(181,9.69962),(346,9.73386)
193,8,(20,12.9269),(121,12.9667),(34,13.15),(24,13.4527),(439,13.6334),(239,13.7747),(282,13.906),(222,14.0843)
194,8,(157,11.2852),(48,11.9629),(326,11.9802),(278,12.0139),(287,12.1976),(436,12.487),(295,12.5522),(393,12.7441)
195,8,(148,7.98179),(98,10.7607),(52,10.8763),(116,10.9341),(437,11.0517),(183,11.1978),(126,11.3231),(397,11.4072)
196,8,(225,6.88111),(63,7.14477),(125,7.88863),(62,8.37751),(7,8.50423),(8,8.58257),(16,8.67294),(166,8.74139)
197,8,(79,9.89836),(287,10.0784),(288,10.9588),(10,11.1192),(306,11.4315),(438,11.6442),(346,11.7309),(264,11.8318)
198,8,(439,11.4212),(222,12.0239),(143,12.1276),(145,12.4776),(207,12.9212),(344,13.1014),(347,13.6261),(331,13.6485)
199,8,(417,24.6869),(184,24.961),(73,25.7026),(296,26.0644),(35,26.6144),(79,26.6322),(170,26.7209),(240,26.8199)
200,8,(15,14.5894),(287,14.7118),(137,15.2549),(144,15.2923),(405,15.4656),(2,15.7595),(451,15.8333),(245,15.8388)
201,8,(376,4.66561),(275,7.03724),(94,7.6148),(12,7.67893),(400,7.77221),(274,8.57065),(284,8.69416),(176,8.81554)
202,8,(2,7.99048),(176,8.02012),(283,8.515),(284,9.35998),(350,9.42623),(129,9.42657),(221,9.49674),(48,9.50305)
203,8,(180,12.1486),(363,13.5547),(162,14.5483),(302,15.0205),(24,15.4182),(242,15.8459),(276,15.9421),(261,16.1638)
204,8,(16,7.31801),(155,8.06711),(279,8.11118),(157,8.35535),(216,8.36753),(445,8.41549),(48,8.44406),(426,8.48256)
